id,tstart,tstop,statefrom,stateto,obstype
746,0.6979535117846035,0.9978205528198493,2,3,1
747,0.0,2.327766631283636,1,3,1
748,0.0,2.609818399366629,1,3,1
749,0.0,2.1460286424985275,1,3,1
750,0.0,2.4354628543743386,1,2,1
750,2.4354628543743386,5.787613995759958,2,3,1
751,0.0,2.7201147521671993,1,2,1
751,2.7201147521671993,4.113134235189824,2,3,1
752,0.0,2.150343833756489,1,2,1
752,2.150343833756489,2.2588252225686505,2,3,1
753,0.0,1.5469290915712213,1,2,1
753,1.5469290915712213,5.6762014386533854,2,3,1
754,0.0,4.384486034892942,1,3,1
755,0.0,0.6216623484734418,1,2,1
755,0.6216623484734418,2.179771121612893,2,3,1
756,0.0,6.0,1,1,1
757,0.0,2.6159223339057878,1,2,1
757,2.6159223339057878,4.8924157394725345,2,3,1
758,0.0,1.7080077803240656,1,2,1
758,1.7080077803240656,3.650590124181938,2,3,1
759,0.0,6.0,1,1,1
760,0.0,4.23717240068611,1,2,1
760,4.23717240068611,5.166249652951716,2,3,1
761,0.0,1.2861077528611244,1,2,1
761,1.2861077528611244,4.952395504783871,2,3,1
762,0.0,0.3995640261460942,1,3,1
763,0.0,1.8791108980364668,1,3,1
764,0.0,0.19791402474136824,1,3,1
765,0.0,3.537632830792928,1,2,1
765,3.537632830792928,5.3199781697091275,2,3,1
766,0.0,1.370508513823305,1,2,1
766,1.370508513823305,2.033657780482703,2,3,1
767,0.0,5.889966032784924,1,2,1
767,5.889966032784924,5.946710801894779,2,3,1
768,0.0,0.7438944571848263,1,3,1
769,0.0,4.669680020417828,1,2,1
769,4.669680020417828,6.0,2,2,1
770,0.0,0.9279298555380878,1,2,1
770,0.9279298555380878,3.1940632510733162,2,3,1
771,0.0,0.0033535519292276755,1,3,1
772,0.0,0.7503530414886418,1,2,1
772,0.7503530414886418,2.4878790969907807,2,3,1
773,0.0,1.0342728455167147,1,2,1
773,1.0342728455167147,2.8328157949011143,2,3,1
774,0.0,1.5815203381990433,1,2,1
774,1.5815203381990433,6.0,2,2,1
775,0.0,0.1536166896626337,1,3,1
776,0.0,1.4352120978035106,1,2,1
776,1.4352120978035106,2.8070265591616668,2,3,1
777,0.0,6.0,1,1,1
778,0.0,1.0231636087239877,1,2,1
778,1.0231636087239877,1.4884084844617258,2,3,1
779,0.0,0.12251303357597366,1,2,1
779,0.12251303357597366,1.0590625174647421,2,3,1
780,0.0,0.7931179017759225,1,2,1
780,0.7931179017759225,3.471553379362137,2,3,1
781,0.0,0.5156949032498159,1,3,1
782,0.0,1.069072667495181,1,2,1
782,1.069072667495181,3.1077374142619787,2,3,1
783,0.0,2.364054082871658,1,2,1
783,2.364054082871658,2.6165146778705903,2,3,1
784,0.0,4.10218713728327,1,2,1
784,4.10218713728327,5.341984757426458,2,3,1
785,0.0,1.0443587621675339,1,3,1
786,0.0,3.4725996187572346,1,3,1
787,0.0,1.2300654762129672,1,2,1
787,1.2300654762129672,2.8554607147880535,2,3,1
788,0.0,0.4777954939523264,1,2,1
788,0.4777954939523264,0.9090898366234723,2,3,1
789,0.0,1.5399563959887688,1,3,1
790,0.0,0.23473340181606073,1,2,1
790,0.23473340181606073,1.7436638448353894,2,3,1
791,0.0,1.8639020105906692,1,2,1
791,1.8639020105906692,4.271132625066247,2,3,1
792,0.0,0.536722117468062,1,2,1
792,0.536722117468062,1.4673458557100885,2,3,1
793,0.0,0.6265776718661902,1,3,1
794,0.0,2.1644493358879657,1,2,1
794,2.1644493358879657,4.419057953040385,2,3,1
795,0.0,0.9626495925602363,1,2,1
795,0.9626495925602363,4.962386068220116,2,3,1
796,0.0,0.3031995338399361,1,3,1
797,0.0,0.5665206327504115,1,2,1
797,0.5665206327504115,2.3229520966995363,2,3,1
798,0.0,1.6419671045413466,1,2,1
798,1.6419671045413466,3.991132290756992,2,3,1
799,0.0,1.3394193452708032,1,3,1
800,0.0,2.4090821488521637,1,2,1
800,2.4090821488521637,3.4058083701852615,2,3,1
801,0.0,2.7786330202501235,1,2,1
801,2.7786330202501235,2.9465520002616583,2,3,1
802,0.0,3.921291716209354,1,2,1
802,3.921291716209354,4.371281643393407,2,3,1
803,0.0,0.5267955853448847,1,2,1
803,0.5267955853448847,1.825274365757448,2,3,1
804,0.0,2.141876346748213,1,2,1
804,2.141876346748213,3.2982606143416167,2,3,1
805,0.0,5.418510499634733,1,2,1
805,5.418510499634733,5.966366616762866,2,3,1
806,0.0,0.7488991101152964,1,2,1
806,0.7488991101152964,2.3036924163540267,2,3,1
807,0.0,2.475627838350494,1,2,1
807,2.475627838350494,4.119528679746928,2,3,1
808,0.0,2.0403231371303803,1,2,1
808,2.0403231371303803,2.4512182946399688,2,3,1
809,0.0,3.6715356884257835,1,3,1
810,0.0,1.9851288647882461,1,2,1
810,1.9851288647882461,3.1795942835130155,2,3,1
811,0.0,4.840237648996611,1,2,1
811,4.840237648996611,6.0,2,2,1
812,0.0,1.9820564595464798,1,2,1
812,1.9820564595464798,2.4320583022868636,2,3,1
813,0.0,0.6940257550561508,1,2,1
813,0.6940257550561508,1.56364561820259,2,3,1
814,0.0,0.18305357534351416,1,3,1
815,0.0,0.25483552784472385,1,2,1
815,0.25483552784472385,1.3957785208562494,2,3,1
816,0.0,0.8966914789415971,1,2,1
816,0.8966914789415971,3.264690334844814,2,3,1
817,0.0,2.987392002620594,1,2,1
817,2.987392002620594,3.8630140569067892,2,3,1
818,0.0,1.2169257921567413,1,3,1
819,0.0,1.9946018022177932,1,2,1
819,1.9946018022177932,3.907909465059242,2,3,1
820,0.0,3.2136169032054562,1,2,1
820,3.2136169032054562,4.626402374423326,2,3,1
821,0.0,3.779507409566156,1,2,1
821,3.779507409566156,4.333713610177011,2,3,1
822,0.0,2.6831582838584573,1,2,1
822,2.6831582838584573,3.950435690919483,2,3,1
823,0.0,0.6596870646809967,1,2,1
823,0.6596870646809967,5.188070512304256,2,3,1
824,0.0,0.6616620069212555,1,2,1
824,0.6616620069212555,4.941373387743368,2,3,1
825,0.0,3.310535249647145,1,3,1
826,0.0,2.396893013661747,1,2,1
826,2.396893013661747,6.0,2,2,1
827,0.0,1.2013263362881799,1,2,1
827,1.2013263362881799,1.8644657293633733,2,3,1
828,0.0,4.455384854200916,1,3,1
829,0.0,2.8752798544039386,1,3,1
830,0.0,0.5281670116454941,1,2,1
830,0.5281670116454941,1.240168418267399,2,3,1
831,0.0,0.3749613092959958,1,2,1
831,0.3749613092959958,0.735023779275612,2,3,1
832,0.0,1.0332159085365176,1,3,1
833,0.0,2.1423220093289363,1,3,1
834,0.0,0.6227353544064965,1,2,1
834,0.6227353544064965,2.170100431272185,2,3,1
835,0.0,1.697940229912514,1,2,1
835,1.697940229912514,2.4804557365945756,2,3,1
836,0.0,0.8379673143784578,1,2,1
836,0.8379673143784578,2.130441774266502,2,3,1
837,0.0,3.3187144341306714,1,2,1
837,3.3187144341306714,4.502021786336149,2,3,1
838,0.0,1.5572284611708866,1,3,1
839,0.0,2.3926123748710917,1,2,1
839,2.3926123748710917,3.6137056861083416,2,3,1
840,0.0,0.3201090240773324,1,3,1
841,0.0,3.2307559286606224,1,2,1
841,3.2307559286606224,4.393300954875584,2,3,1
842,0.0,6.0,1,1,1
843,0.0,0.46041864287165846,1,2,1
843,0.46041864287165846,1.588310990479009,2,3,1
844,0.0,0.49015219872612364,1,2,1
844,0.49015219872612364,1.326944789502257,2,3,1
845,0.0,1.0892733511447898,1,2,1
845,1.0892733511447898,5.8277291732734025,2,3,1
846,0.0,2.163195380923108,1,3,1
847,0.0,1.0322817296674602,1,2,1
847,1.0322817296674602,1.4114714229808003,2,3,1
848,0.0,0.44297145433487845,1,3,1
849,0.0,0.3492644274786733,1,3,1
850,0.0,2.3156565751721985,1,3,1
851,0.0,0.10163040237005225,1,2,1
851,0.10163040237005225,0.8874760187405635,2,3,1
852,0.0,2.6351095922100587,1,2,1
852,2.6351095922100587,3.776311164249927,2,3,1
853,0.0,1.7174627741358015,1,2,1
853,1.7174627741358015,2.1316738131323985,2,3,1
854,0.0,1.7255144132916609,1,2,1
854,1.7255144132916609,3.663547971125884,2,3,1
855,0.0,0.2987704166277317,1,2,1
855,0.2987704166277317,0.8586650368530546,2,3,1
856,0.0,4.963935615702054,1,2,1
856,4.963935615702054,5.291922451586053,2,3,1
857,0.0,4.997663936310028,1,2,1
857,4.997663936310028,6.0,2,2,1
858,0.0,1.4938809252870706,1,2,1
858,1.4938809252870706,1.7799013547695002,2,3,1
859,0.0,1.0833479162517885,1,3,1
860,0.0,2.0125984617298482,1,2,1
860,2.0125984617298482,3.0915187214172883,2,3,1
861,0.0,0.9932751335459341,1,2,1
861,0.9932751335459341,2.521354980292709,2,3,1
862,0.0,3.8711831920636195,1,2,1
862,3.8711831920636195,4.358789995779413,2,3,1
863,0.0,1.3498297121191452,1,2,1
863,1.3498297121191452,4.701412503636335,2,3,1
864,0.0,3.485296409171152,1,2,1
864,3.485296409171152,6.0,2,2,1
865,0.0,5.338347623166727,1,2,1
865,5.338347623166727,5.398614723518059,2,3,1
866,0.0,2.3570307885880704,1,2,1
866,2.3570307885880704,4.204407985217541,2,3,1
867,0.0,1.4866893168702557,1,2,1
867,1.4866893168702557,3.7257318103323627,2,3,1
868,0.0,1.2477404594560295,1,2,1
868,1.2477404594560295,2.5598156675622037,2,3,1
869,0.0,1.6772188769074592,1,2,1
869,1.6772188769074592,3.303890695032453,2,3,1
870,0.0,3.5309855111973505,1,2,1
870,3.5309855111973505,4.841135261742388,2,3,1
871,0.0,6.0,1,1,1
872,0.0,1.284612149265534,1,2,1
872,1.284612149265534,1.892503295191022,2,3,1
873,0.0,1.8776839373099619,1,3,1
874,0.0,2.5773553613973923,1,3,1
875,0.0,2.8306653811854017,1,2,1
875,2.8306653811854017,3.606812576208392,2,3,1
876,0.0,0.6508023150491944,1,2,1
876,0.6508023150491944,1.858722397464276,2,3,1
877,0.0,2.0817079593151795,1,2,1
877,2.0817079593151795,6.0,2,2,1
878,0.0,2.314162603950069,1,2,1
878,2.314162603950069,3.4546327177159757,2,3,1
879,0.0,0.13190561973838963,1,2,1
879,0.13190561973838963,1.586964281979631,2,3,1
880,0.0,2.2118967339661126,1,2,1
880,2.2118967339661126,4.7375272313061885,2,3,1
881,0.0,2.481268626350462,1,3,1
882,0.0,1.754413311420443,1,2,1
882,1.754413311420443,3.8727830235527687,2,3,1
883,0.0,1.84277358124243,1,2,1
883,1.84277358124243,2.88037069766557,2,3,1
884,0.0,0.6056537743567063,1,2,1
884,0.6056537743567063,1.7298846038087619,2,3,1
885,0.0,2.5919950049274916,1,2,1
885,2.5919950049274916,5.081951903567385,2,3,1
886,0.0,2.8113424296154736,1,3,1
887,0.0,0.17813564482539487,1,2,1
887,0.17813564482539487,1.4553330954655697,2,3,1
888,0.0,0.2617617689763313,1,2,1
888,0.2617617689763313,4.220085282674351,2,3,1
889,0.0,2.992898117831622,1,2,1
889,2.992898117831622,4.233042093626922,2,3,1
890,0.0,0.20971706339813298,1,2,1
890,0.20971706339813298,0.3877721473603666,2,3,1
891,0.0,0.2526996010941589,1,2,1
891,0.2526996010941589,2.4812372907368276,2,3,1
892,0.0,0.08733887372620089,1,3,1
893,0.0,2.838765301666661,1,3,1
894,0.0,0.994664611521384,1,3,1
895,0.0,1.9036110897508158,1,2,1
895,1.9036110897508158,3.321707471450333,2,3,1
896,0.0,1.0798471199955382,1,3,1
897,0.0,1.594474328773105,1,2,1
897,1.594474328773105,3.983474413826664,2,3,1
898,0.0,5.626162767846296,1,3,1
899,0.0,2.072642920138937,1,3,1
900,0.0,4.237920498631486,1,3,1
901,0.0,0.17148393953355387,1,2,1
901,0.17148393953355387,1.1131590884655462,2,3,1
902,0.0,0.641043798369948,1,3,1
903,0.0,1.9942250831134642,1,2,1
903,1.9942250831134642,2.9172255939572747,2,3,1
904,0.0,6.0,1,1,1
905,0.0,0.5601096752244664,1,3,1
906,0.0,1.7313737382965613,1,3,1
907,0.0,0.16803352075504874,1,2,1
907,0.16803352075504874,0.6439223016479785,2,3,1
908,0.0,3.808479543987051,1,3,1
909,0.0,2.702408675819597,1,2,1
909,2.702408675819597,4.846125789881005,2,3,1
910,0.0,1.333769460902754,1,3,1
911,0.0,1.419254770385879,1,2,1
911,1.419254770385879,3.723158909460791,2,3,1
912,0.0,0.6992569799245673,1,2,1
912,0.6992569799245673,2.3923121525692586,2,3,1
913,0.0,1.240761704769803,1,3,1
914,0.0,2.067290167240342,1,3,1
915,0.0,1.69578069463786,1,2,1
915,1.69578069463786,2.7881484558833387,2,3,1
916,0.0,2.5314416960720196,1,2,1
916,2.5314416960720196,3.527793635815618,2,3,1
917,0.0,2.4011249125429877,1,3,1
918,0.0,2.656962693063777,1,2,1
918,2.656962693063777,5.102666629731038,2,3,1
919,0.0,0.4547061063394283,1,3,1
920,0.0,1.3955521783854135,1,2,1
920,1.3955521783854135,5.621598619199856,2,3,1
921,0.0,0.798147660096215,1,2,1
921,0.798147660096215,3.7922818483382468,2,3,1
922,0.0,2.5347171457422455,1,3,1
923,0.0,0.32619887213377263,1,3,1
924,0.0,1.1509345274327534,1,2,1
924,1.1509345274327534,3.9845169919356858,2,3,1
925,0.0,3.0197146955260563,1,2,1
925,3.0197146955260563,3.378343657763047,2,3,1
926,0.0,1.0205759207092255,1,2,1
926,1.0205759207092255,1.3987088411061948,2,3,1
927,0.0,1.4953338371010902,1,3,1
928,0.0,0.9934459321019292,1,2,1
928,0.9934459321019292,1.10927660183938,2,3,1
929,0.0,0.5706809862125702,1,2,1
929,0.5706809862125702,2.185034459233214,2,3,1
930,0.0,2.040413126173528,1,2,1
930,2.040413126173528,4.9407219298847975,2,3,1
931,0.0,1.1929616702066026,1,2,1
931,1.1929616702066026,1.3004353446601078,2,3,1
932,0.0,1.2792022363599935,1,2,1
932,1.2792022363599935,1.925463459021353,2,3,1
933,0.0,5.418890372004048,1,2,1
933,5.418890372004048,6.0,2,2,1
934,0.0,0.027620580398122842,1,3,1
935,0.0,1.345560830851504,1,2,1
935,1.345560830851504,1.9481423622700504,2,3,1
936,0.0,0.3884068483211282,1,2,1
936,0.3884068483211282,0.9298924029732105,2,3,1
937,0.0,0.12476167345086409,1,3,1
938,0.0,0.26303034334853537,1,2,1
938,0.26303034334853537,1.594248767224106,2,3,1
939,0.0,2.543774465745338,1,2,1
939,2.543774465745338,3.3363584082452657,2,3,1
940,0.0,1.8871609916659124,1,2,1
940,1.8871609916659124,6.0,2,2,1
941,0.0,3.610759002685339,1,2,1
941,3.610759002685339,5.845150135374716,2,3,1
942,0.0,2.636501174780072,1,2,1
942,2.636501174780072,3.5533020313507913,2,3,1
943,0.0,1.4547795519318605,1,2,1
943,1.4547795519318605,5.454232847031701,2,3,1
944,0.0,5.548093790118373,1,3,1
945,0.0,0.43160249377576754,1,3,1
946,0.0,2.5891692178978567,1,2,1
946,2.5891692178978567,2.869727357013646,2,3,1
947,0.0,4.893571046352698,1,2,1
947,4.893571046352698,4.945999744277868,2,3,1
948,0.0,0.49128483030832,1,2,1
948,0.49128483030832,2.2988469902323456,2,3,1
949,0.0,1.8961307048975484,1,2,1
949,1.8961307048975484,2.0897040037303323,2,3,1
950,0.0,2.3975959332428114,1,3,1
951,0.0,2.1059879540120408,1,3,1
952,0.0,2.125618064649635,1,2,1
952,2.125618064649635,3.9530314243886906,2,3,1
953,0.0,2.0898645039289523,1,2,1
953,2.0898645039289523,3.7653631770715803,2,3,1
954,0.0,1.870984524202775,1,3,1
955,0.0,1.8171739886493183,1,2,1
955,1.8171739886493183,5.020520425961115,2,3,1
956,0.0,0.30687438469572353,1,2,1
956,0.30687438469572353,1.4606693885846953,2,3,1
957,0.0,0.6906027047639393,1,2,1
957,0.6906027047639393,3.426519191374619,2,3,1
958,0.0,1.425331205127085,1,2,1
958,1.425331205127085,4.793235199201051,2,3,1
959,0.0,1.6972344893037163,1,2,1
959,1.6972344893037163,2.1564099003104715,2,3,1
960,0.0,0.21109871325174287,1,2,1
960,0.21109871325174287,6.0,2,2,1
961,0.0,2.461842400179438,1,2,1
961,2.461842400179438,4.631268336391733,2,3,1
962,0.0,1.7298939007019718,1,3,1
963,0.0,0.3927637650034564,1,3,1
964,0.0,2.615799089483097,1,2,1
964,2.615799089483097,3.2753214130028594,2,3,1
965,0.0,1.6772875748321112,1,2,1
965,1.6772875748321112,3.9678329208968623,2,3,1
966,0.0,2.0834256743715636,1,2,1
966,2.0834256743715636,2.37471861673149,2,3,1
967,0.0,0.6168083427980483,1,3,1
968,0.0,2.4813353873571837,1,2,1
968,2.4813353873571837,3.3223571583215095,2,3,1
969,0.0,1.2149853763731093,1,2,1
969,1.2149853763731093,2.03090786050353,2,3,1
970,0.0,3.9109437961363684,1,2,1
970,3.9109437961363684,5.079681685078814,2,3,1
971,0.0,1.781766599628831,1,2,1
971,1.781766599628831,3.1303232831936816,2,3,1
972,0.0,4.517682055775888,1,2,1
972,4.517682055775888,5.413065697271107,2,3,1
973,0.0,0.07057030768678804,1,3,1
974,0.0,2.75074069814186,1,2,1
974,2.75074069814186,6.0,2,2,1
975,0.0,4.2500278227399155,1,2,1
975,4.2500278227399155,5.518131915675436,2,3,1
976,0.0,0.15563855528584966,1,3,1
977,0.0,4.037137611730641,1,2,1
977,4.037137611730641,6.0,2,2,1
978,0.0,2.131981468261912,1,2,1
978,2.131981468261912,2.4429895056057784,2,3,1
979,0.0,0.7435002738058103,1,2,1
979,0.7435002738058103,1.5547665331922293,2,3,1
980,0.0,3.074286113666726,1,2,1
980,3.074286113666726,4.8570695906153425,2,3,1
981,0.0,3.243334634110947,1,2,1
981,3.243334634110947,5.249406377090305,2,3,1
982,0.0,3.9893801139051206,1,2,1
982,3.9893801139051206,5.530696295477783,2,3,1
983,0.0,4.073256092390087,1,2,1
983,4.073256092390087,6.0,2,2,1
984,0.0,0.8331465366985977,1,3,1
985,0.0,6.0,1,1,1
986,0.0,1.162391485116046,1,2,1
986,1.162391485116046,3.4047303098698043,2,3,1
987,0.0,0.09912043307910544,1,3,1
988,0.0,5.217536531079444,1,3,1
989,0.0,0.5586818524324335,1,2,1
989,0.5586818524324335,5.070741194735241,2,3,1
990,0.0,0.058658777454459236,1,3,1
991,0.0,0.433288238957497,1,2,1
991,0.433288238957497,2.2206277059076136,2,3,1
992,0.0,1.9560876266738787,1,2,1
992,1.9560876266738787,3.2184004751121202,2,3,1
993,0.0,0.9095582602614644,1,2,1
993,0.9095582602614644,1.5256678885781967,2,3,1
994,0.0,2.6090468745441826,1,2,1
994,2.6090468745441826,5.976335310819184,2,3,1
995,0.0,3.1335303939526864,1,2,1
995,3.1335303939526864,3.5737247837426462,2,3,1
996,0.0,0.4450537987031388,1,2,1
996,0.4450537987031388,2.567422941236492,2,3,1
997,0.0,0.9583402052092173,1,2,1
997,0.9583402052092173,1.2264546830248197,2,3,1
998,0.0,1.662740397114414,1,2,1
998,1.662740397114414,1.9471776126785991,2,3,1
999,0.0,4.378500975660603,1,2,1
999,4.378500975660603,6.0,2,2,1
1000,0.0,1.709040143925862,1,2,1
1000,1.709040143925862,2.281912753412467,2,3,1
